sample_id,image_file,language,split,split_row,label,duplicate_group,text_sha256
zh-001797,a4e6396eb70bb0f0d19d58232f7ec4f0.jpg,zh,train,1436,2,1797,78c67889c839fba67c040511a538a2c458497d556f5202aa531b0844eee7ad11
zh-001798,0917331af97a4d04728595c9ad6ca6c6.jpg,zh,train,1437,2,1798,43828dc35f90dc29653a1fb00fca71bd2467a339757c31df95e430dd82e40037
zh-001799,5aaf31584c9619e9f54ccc3e2210681d.jpg,zh,train,1438,2,1799,054149c64fa79d3dbe8b63f9fce6de1f28a0247fd92b52f311ab74546bbb008a
zh-001800,3df2bcf47243096058b06d8a1a67b6a6.jpg,zh,train,1439,1,1800,692d143e9cdc4191377ca6f15bd0aec2fc41bb8415245e26d3734df13bc19704
zh-001801,7f17c469fdeb7b0dbb68581f0656a1f5.jpg,zh,train,1440,2,1801,fa0e6c8840994da2863e838e94dc446fa4fe56f51d2dcbcbd0536404e570fbd7
zh-001803,c32b79cf917f1ac4fc8f5eadbaa6c508.jpg,zh,train,1441,1,1803,d056eb5e7d16912c4a23ea489480a245169042ce51327c7d8b83260a52e479fe
zh-001804,767fe3ba69f80f6b3fc4b0d78eb42285.jpg,zh,train,1442,1,1804,feaa926bb05eb8fbea8fee8636d182319226d1d8910d7413e086a2444d4c4e01
zh-001805,ee9c4d45df5866676b9a8b8726b57c19.jpeg,zh,train,1443,2,1805,c4b618d353864688d95807e7e48f61a4bef5e60e2c451c884d01eecd67aeddc7
zh-001806,f18b9b994ba34db55abd0923e2616ddb.jpg,zh,train,1444,2,1806,34499341825fc24983bd50473152f0e21fa4fc1cec70264470193c1ac9686cc7
zh-001807,0accd3073c0681ad8962c5ed3f155e9d.jpg,zh,train,1445,2,1807,0664d7247bc88e9a32cb8fc0c8f439d056589f1e0ef0aef1eb161f465a07714d
zh-001808,b9b9d29fb6e3afb9a8326cbe55116ffb.jpg,zh,train,1446,2,1808,8f80d76e0b9fc8f9505c32145769a30d9d08e0a60adc2ce8def07c047ac5e4da
zh-001810,e2db366f0e07c24d5f22fae159b4247d.jpg,zh,train,1447,1,1810,855652a7be141c376b81dc62135e04d1e6561e3c4cb3399e0e067e01f25b1d55
zh-001811,1c00462937c9c998e7d558960eb52b5b.jpg,zh,train,1448,1,1811,79951af3a958cd319c51d9417a24042a3e890b9d2575e69859a48d2f610a74fa
zh-001812,8ffdabe23bcc062dd526a6b9b7a53651.jpg,zh,train,1449,1,1812,f16a944682e8d24e27ad59612f80dfd9faa1da91d90fc7b4d44f2742726ca7dd
zh-001815,0766a01ae555d6bdb23dc21970c403d5.jpeg,zh,train,1450,1,1815,cbd7595c526877f8080bf5417771cb90b378f49278b5f460b888eec390eb49b7
zh-001816,b83363b86408ca46d82c872676ac2226.jpg,zh,train,1451,0,1816,194e3859869055c566085620aeeee014f7bf0c3e4047b4451097e148ccb1d089
zh-001817,c042856554bca84450b1d3538d58302c.jpeg,zh,train,1452,0,1817,d3288d2a8285b92529d9d39b5a3e5ee549048c3aa2be6e3cc8cc335583780d3a
zh-001818,0d3950be74d796118bb162cdbc1012f9.jpg,zh,train,1453,1,1818,8dbb4e8b99ec9640b4a751ebc9ecc005297ef5cfd3911de66a95decf6fb80a44
zh-001819,1d62c5977e569fd3f8a14b28441214e4.jpg,zh,train,1454,0,1819,ae004411d1baeffa2721709ae94e0ef677832c3b6112f31ae67f1abcecf690e0
zh-001820,d37a6415f0d794e00f789850082dc833.jpg,zh,train,1455,2,1820,d32b2ae103477fffda07494efe15537a136d7b869717c614140ed248193ff032
zh-001821,b09b749c7f126631eae48d6c62747294.jpg,zh,train,1456,1,1821,937c24a2c87ca8e98a8bbabcf884ad405372ae48723c91543089d0153a3dff78
zh-001822,4a5a732fb3dacad7488239421f4ed3c5.jpg,zh,train,1457,1,1822,4eb6662e2d51a833e2dbf145c8fb8afcc50ee9e8e9618a6dc57e6aa147dea9f3
zh-001823,8e8ae36764a2ec631beab49a15d52c7c.jpg,zh,train,1458,2,1823,8a2721fa26cb88c95dcbf67472a2ced961d768978b6709375d10af5855d6c50c
zh-001824,40668034fb11287eb62150aa61d2e8aa.jpg,zh,train,1459,1,1824,e35eca8947435ef69bce85a6e308ea9425e18e0aa70c93ef0faa464e941418e0
zh-001825,4ae338c9c814b85339ce871fcf398043.jpg,zh,train,1460,0,1825,bd53ed171e633a97cdcc0c374ac1b553858a1bfe64146d7c0280c02ec1bfe8c7
zh-001826,b94a43088d1e28a070608ee9d52508e4.jpeg,zh,train,1461,0,1826,dde80ea9d5330a2d62aea5f909b7d7fe4da1a573d2882acb581f2c3ae60d2b30
zh-001827,d2176ea7d913b06b25f235b12efff515.jpg,zh,train,1462,2,1827,9887308cee8c47c12a86f6c4f86781f99f9980dafcc910411c24f7d60249f3ee
zh-001830,426defa380766d48968bb68f0857bece.jpg,zh,train,1463,2,1830,7bb844c66ebafe3f3c2213405bcf1240639b7ce96560209219fe565c5ac27c84
zh-001831,841f7fb65ab229452df314e2ba605fc0.jpg,zh,train,1464,1,1831,e56294b7ddb5b86e9e2337068a2bd1160b25505e03e994559d0624a215e112ff
zh-001833,e92ae59cda0e0384aced5d5da9e2a2ac.jpg,zh,train,1465,1,1833,ae84aa3d36181b5b65f4770936edeba37ea700e16379de2e7cdb7545b93acd62
zh-001834,6165c84de68ba1e223c203c04a6557e7.jpg,zh,train,1466,1,1834,d43e7ec128f79ac93f9309013c4812bc42e27b99f4c39819d4ffff0a13fdc755
zh-001835,c9f292784cdf502ecb5a859c28aaf9a8.jpg,zh,train,1467,1,1835,a246cfe4980f4c05a7b1ab73e7ad21c9fc137baabad2e6e3c71842f561b18c07
zh-001836,7d2087c7797c41a8e9533987f1332ca8.jpg,zh,train,1468,1,1836,cc9e9da645dd5752539036e78087908a8191bf8ac32dcfcd5da0d2ea1dc6095b
zh-001837,58832c9afb8f8539a3267363a550956a.jpg,zh,train,1469,0,1837,e4525fa05c12d71fa33be77afefcbba8f7cfb178c3bdf5c7814214d23d6ab650
zh-001839,e4e9109d2de7c5da74a07430c19910d3.jpg,zh,train,1470,0,1839,908f70af785adc911deaf7b920486cec398054b51796362de79e599a1a6563c1
zh-001841,6f7debe56d86b3889e19d687a60f3fe9.jpg,zh,train,1471,1,1841,c93ea20a3780b13bdc477f5d1824629a33756414b63ecc2580081b88ea61cced
zh-001842,0fc8fdd8f59d06ef2d2759dc77043a75.jpg,zh,train,1472,0,1842,86b87cfa0ec85c17fb513d7f0571e10cbaad5b6063edfa1c459b19ee2b6bcc70
zh-001843,760014fc4283a2ad423b1f083b4e4283.jpg,zh,train,1473,1,1843,24bb24a7a0e8d17f57f502a5168b590026fff542d4b082a67fcedbf86054f475
zh-001844,c51ad981b1d948f0eaa4610c2dcbeaa5.jpg,zh,train,1474,1,1844,08087174f5772312d7eb7c228ba21f0c25372a27144500e282a3015a872e07b6
zh-001846,9fe05040ef37f53feba935a805b4b876.jpg,zh,train,1475,2,1846,e7c2b4e1e2aee73d394698fcfd42d37122fec09b8e742aaf239e5180b941ee5b
zh-001847,b1a1524fb4c8cc9585c8701932b0befc.jpg,zh,train,1476,1,1847,7279a6b5a1c3f7703446905bf0f1e21dc3d34e54208608cfb952eab9fec509dd
zh-001848,3ed3bb551d39914cfa8b7e773f64fe31.jpg,zh,train,1477,2,1848,764be02261c0418ca795efbd328d96dc7c3228909f7094a185eb716a6a1a2395
zh-001850,8e3a519c5a10cfc786f2f6d3b371b5f2.jpg,zh,train,1478,1,1850,3f6254b76689322141de3724ddb90456631caa115f71b210c556d8377f88c19c
zh-001851,45026699107f31e2c836f7e5f5a84ad8.jpg,zh,train,1479,2,1851,cf41c6a38cce8888a01733f95a9ad5f6a635c4d09d4901c76b00ab263cc4b34f
zh-001852,4cce0158fd771f7654f2a20cc8ad0eed.jpg,zh,train,1480,2,1852,041b7298dbc0f182d7f7c12266fe71cf517240bdbaedfe650280632ec2489d75
zh-001853,829cdd697f905314182b4c3a4f9454d3.jpg,zh,train,1481,0,1853,c6641faf4e96d970d4978e3c03308c579f395f79fd2523dbdb46bee01eb933d6
zh-001854,af84b513f075a39743b41f994efb121d.jpg,zh,train,1482,1,1854,d0d32ce28b97bfbca8a04c16551c5eb9574cf1e1e44d7d868c301d3db67b2d0f
zh-001855,6511bca09c55d823e9d70581b269a1a6.jpg,zh,train,1483,2,1855,81f9959e932945e084431c4bbe1bee631686991d238365a258aefe4af80f4b1c
zh-001856,e747c30fac485aa4c899a43b162e5ad3.jpg,zh,train,1484,1,1856,cfed05e781fa8e520ad136602844ced7e12596cb0b4417bae95e48a4348b4ff2
zh-001857,697eac1267dfc360adcaf7b3718b70b7.jpg,zh,train,1485,1,1857,7ea74200cd39813e89043d6fecf043d693d2defdf78bcbb46053e791449ef71c
zh-001859,bc9c88004c43d8f8f746985611ceaf44.jpg,zh,train,1486,1,1859,2ec1b80f3da17397db39109314971b938ff8835cfa2f93f8ce77f7cf89c98bd1
zh-001860,a5c6dd6edf44f4636719968be55f95e9.jpg,zh,train,1487,1,1860,716ddcd32becc3555c787a325846d141d8764b5ccc787433e2ccfb1afa92fb33
zh-001861,24a4eb5c3d34f7f12c39a4755f6c2f53.jpg,zh,train,1488,0,1861,243f4aaab2660005426acddd1721edebc3639569efcc4ff5d10c10a39d09e52b
zh-001863,e5d5258894dbd4c8ff7513706747695f.jpg,zh,train,1489,1,1863,67eaf3d399c8ccc02cfcbca0939d306121f039334db77dd887dd4a381c11765e
zh-001864,85fb617eb142a5154bfbc28aef2fcad3.jpg,zh,train,1490,1,1864,de2e2724a666ebcb96b228f7a2958ba37bc4f365f412475141dc5f236d550feb
zh-001865,922955b0a0ee037dc94cb2e9379f67ea.jpg,zh,train,1491,1,1865,ddb24c1d48821c527acb8a14a16a52e52598f0cf0ca54e672d7d08422da3bafa
zh-001866,096dffc3500054464c17b26de289c430.jpg,zh,train,1492,1,1866,413a8b33df2f83c6e42accd9deb6ca25cd106b9532a0ea69b11a919720950830
zh-001867,1134e30fa8528c0a04b5bb4e36b71a6d.jpg,zh,train,1493,0,1867,aa6bbb4bd5a12dfc79743f5baf13b9c60214c6282148af1fd0a9896a7042b458
zh-001868,226709f80cda86a779264a3a0e5a96f3.jpg,zh,train,1494,2,1868,060f2a371c5f7c0855533abdcd29ef9619040dc0e1e32922fb068b6cd747d020
zh-001869,3b5ca685185f08243df6b2d25fbfb350.jpg,zh,train,1495,2,1869,44cf3b34dcee13d149984880734fceeab0a3dd13a06548cb6b8a7cb63f2f34f1
zh-001871,1e967a9152aee0a2f622a7e7c3fd6320.jpg,zh,train,1496,1,1871,c1143919d8a80335c8eaffb59c2110511a682dd5608d84ce3131f482fc341908
zh-001872,f052fe6a9b0b0dde3af1502069acb4bb.jpg,zh,train,1497,1,1872,8399fee007fab90e95af6c39b283737dd0d2b543d62e4c3cdd16713e79752a0e
zh-001874,44c9314a6070270d7975f791aa8d3704.jpg,zh,train,1498,0,1874,f8912ee614c196c43928202ba09e1e40c7a4927df920f68f2d8988371049e097
zh-001875,cba83061b1a0b397799a81c76824de70.jpg,zh,train,1499,0,1875,1e34f33486d1df27cba874c0e2e48d8377faefb2251ea2300ebb7f8f59404eb0
zh-001876,b53138dc7cde4210321952c64df2e2e8.jpg,zh,train,1500,1,1876,8917009a2c38896dbda997da70aa7a6eea2ec25d9c680378c10fb746ffc17835
zh-001877,dc869e96534150f5188e994d999acb11.jpg,zh,train,1501,2,1877,db367ce40dad3eceabf93bb5c643638514c5bf44ecc01cacfd884cb2145b57d2
zh-001879,0f79f27eed0fa94ee06db2568b2cdb87.jpg,zh,train,1502,1,1879,ba6c4d281db1126257564fc66adab5d0d22b75ce05dcb7d157fc88ad47166940
zh-001880,ac2d1b80a9bb39d814213b0c2065a332.jpg,zh,train,1503,1,1880,798e6aaceded70a4df211f49f0215d6fd44c9932bc30fed0c906977f014b9f73
zh-001881,1fccb3d510bf643c131aef98cd8e4f9a.jpg,zh,train,1504,2,1881,653907f090c96d309a03a2a0353e4e0b2c6138bf2fe8f820ac32af84674a0b46
zh-001882,31cdbda2ecb9fefefeeb75bd415923d4.jpg,zh,train,1505,1,1882,f2cb52854b3a111aaba1353e14e08b8de354f136348a298604b89710b0f6c7fe
zh-001884,383166c97efb057def9d71ebd8e887e8.jpg,zh,train,1506,1,1884,5aac350fd29a34174ebaae8d9b02b984cdbcaab2695362ded068b51c5fbd084c
zh-001885,d2592358dfbdb4a32bc28e4661be666c.jpg,zh,train,1507,1,1885,c6fbc725196df0095b13d506264b7f49c59451d584fb4527b768832c66d6c7f1
zh-001886,fd81fe3cfa90014e552c0f1d0dd9979d.jpg,zh,train,1508,2,1886,6dae5b29819d5f5b9206b3d8ae00d29d84f1fd0434147caeef342bde7a5bb3e5
zh-001887,69a888d9424bbb45a14164cb5e7ab42a.jpg,zh,train,1509,1,1887,d8f66b30b4011b7751c7790c9df8901d723b1bf81d12c1895ea5e2ba4b98bc9d
zh-001889,b7b844594cff689e457da47b8ea09df4.jpeg,zh,train,1510,2,1889,99efc1b006a2d4ef08b9c03aed112fa768d363fa082314999a29d19f8da50f01
zh-001890,aee1fccaeba27301e66ac7c6308a0916.jpg,zh,train,1511,0,1890,ca72195b9c6eb71e2e61af8220117042bb6f52df14b345661a016a4e1b81be2b
zh-001891,8fa3c1c0ec98f0f014b0bb9aa77e2a99.jpg,zh,train,1512,2,1891,5e8074d19a4fb2fab62e17ac58d732183c549d244c2977c26a031fe9a1ad4e68
zh-001893,bf74581baa4f79131825ed39af435f97.jpg,zh,train,1513,1,1893,975a1d4100b19023f416c88629fe2a7ee95eb05a5d53469fbe91cce87f857479
zh-001894,3259f312569aa7ead9b1f586781ebaeb.jpg,zh,train,1514,1,1894,a4d92f3de98568f60952cdd768b5980abc7820a398ab0099a9ae6b6d468353ac
zh-001896,27f241f4f9bb2dafb57b7d40cca2625a.jpg,zh,train,1515,1,1896,836a63e9c63e2f41eeeb962931552fbad70a8c26fa9dfbad47e7c6f167254ec9
zh-001897,563c207d895f133ac2a1ac7a04a0dea0.jpg,zh,train,1516,1,1897,a74381b4570fdc6b0116e3f5b7e1e49d4f136f7b639106529807ad3ae6b07158
zh-001898,7a0a0973c15a821abc18b1262152d1be.jpg,zh,train,1517,1,1898,e4e5f0c7333130e5959fa44838223574635253e915c039e3fb34ee7902c00b4e
zh-001899,781ba566f47b44c3d7f2580f966438d7.jpg,zh,train,1518,1,1899,4dcd58761c17b9ae4fc83174bb88ff89242559ba122bef3118d250607472f72e
zh-001900,c341847d5a8840f525261a77c10d4ea7.jpg,zh,train,1519,1,1900,5d9d724837bf310b0476bae1e19aff338447da16ea413bd08f32a1435f6375fa
zh-001901,5c719ccfde36f5d6b23b426b181c9266.jpg,zh,train,1520,1,1901,297e7a2599ec1c5c5aeccc49510b547f7c48d029d954d471dbc1d9e0c23d7f8d
zh-001902,63947e97575e1c5a6b4346b09d31bd76.jpeg,zh,train,1521,0,1902,94e66ba5c544a7fab1e35ff64c769972cc86587e4a62cd967e66a9d03bf654e4
zh-001903,ee3efe8b62a35a358edd7dcb14bf485b.jpg,zh,train,1522,1,1903,9b7f79eca28fabc400ead62a28ed5ee0395fd6745e36e4d2073b015794a3be02
zh-001905,bb18b3dd865d69ebf0f203194b073002.jpg,zh,train,1523,1,1905,611cd7111851d514f9a741ba1a2b9fce79cc74c93acc96c5b978cab4d4be664b
zh-001906,e7b3941f81b4df3b6ea2fdfcc572694a.jpg,zh,train,1524,2,1906,af66a1531dbe2a5e2cad67109f27ffb1d093f90f74d445bd7188212230c81c98
zh-001907,098b7909fa80685aca958dcad0b9ab6a.jpg,zh,train,1525,0,1907,d7b65b2ec51f9664d58f78329c3b2e3955e41a2c3a1e4c98186b699233c59ee9
zh-001909,6d3633325c461ce309d68158aef9db42.jpg,zh,train,1526,2,1909,73262667f5c3eeb498df96cc08bf7dff2d17b641ec0a91b0a6c6a8263e458277
zh-001911,3d677ce30ffd75ca54d97a65fe36d6b1.jpg,zh,train,1527,1,1911,95d458b1d97cdb1776c034bdb06bc3b4b64d14cb4bb6f12a9d9bf39d52b94ead
zh-001913,e65c8c118d62bf6c3da38873289684ab.jpg,zh,train,1528,1,1913,454fa402fa2d5d6dcc71e8ea8f5c897fad0537ab72632d26ea267eec495ae8bf
zh-001914,33ab879d3cb38dead4e0ac7fdafceb7f.jpg,zh,train,1529,2,1914,4d747c8e854a8770e029b9d8535b1647afc1a4f37e42003836b1778da923fd5c
zh-001915,212270f6afb1764e3ce5d9244db9fc54.jpg,zh,train,1530,1,1915,ee86a2cbb078e1e365a610d6214c62de2a8a8c907026a55e792c443ac47bda8b
zh-001916,0346125689b54f4a49f5c0f01866abfe.jpg,zh,train,1531,1,1916,c69047971c08101aeea451cb87c7afed4ce9b71c21556d432156c23755454139
zh-001917,9b28daf2b6d365a5372425494b2e8126.jpg,zh,train,1532,1,1917,a0686cc1cc1311ee284358a24a44ab2015a4921eed7f1021cd242288e2ad1e6a
zh-001918,b498f0d4da486a96169cd27faaa9abbd.jpg,zh,train,1533,2,1918,5a8f679de884a2c757d45194753fd147cddb7187bb50a7113f3c1887cfc81483
zh-001919,1981d525113a34792b79bd44c60a03c6.jpg,zh,train,1534,1,1919,18849cf0f642bb9d667ca103e1640bffbcafa0f388c761d50ed3a30f2ab8d4eb
zh-001920,78f0501840885ef199ef5e349e8d16d7.jpg,zh,train,1535,1,1920,156482622abb6580fde17e498c0767936a3488aa32eefdfa2d4cd13c302ca04a
zh-001921,8918209cc98a334340c37e795e657527.jpg,zh,train,1536,1,1921,ecf52ec28c7845374075b3c6a313b8ac79883ee4641bacb5ff13972c9b0e58d8
zh-001922,2c46c3c163129aadb5549e897c552589.jpg,zh,train,1537,1,1922,81be35d7a33a594383a8ab3a9d51cabe3989e69124b6e24990e028dffeb5a89d
zh-001923,a5680e2b04d47b707470bed1734b804c.jpg,zh,train,1538,0,1923,65400b200688e530c10ae395f0b9122eabda1d3bacaf3649c5854018a5e026de
zh-001924,d580e25cba49c5360c893cf72ecc282a.jpg,zh,train,1539,1,1924,22f5d71368cf5c5a334ecb196d4ad4099c0a9a9e56ee74686899ea53b1c816cd
zh-001925,5bf28538a3e7a0e0cc0b267a9e7c7b34.jpg,zh,train,1540,0,1925,18f8c58d7867aed54fc626ad76037ced0440b33c0852043aa8ba7887ff9f8db2
zh-001926,e9127aacc968d4232b6a703729488a9b.jpg,zh,train,1541,2,1926,19e28bd9eaab308227ec0eff6c1b90adb5e3f99903f5d3ef5b2084d363e1265e
zh-001928,c8287a376434837fa9b25663514ed2bd.jpg,zh,train,1542,0,1928,0f77cfc6322625595dbc3cd2c00d794001ffdbf28e3ae7e018c69e1f79ec1ad2
zh-001930,e0426e38ee4f33b8aef8bcde51e4be5c.jpg,zh,train,1543,1,1930,ff2630d66cd929dbe7cb8ed7a601eea3ea189dd734a086caac43cb427b80ff6a
zh-001931,df9f0fa8453edd426d32931598918a5c.jpg,zh,train,1544,2,1931,c33b597788bfbe00d8c6adaca68d2d81f69f90eef21bdbe62a9874826267ea51
zh-001932,386181373ce14566ce2747d6592f38c8.jpg,zh,train,1545,1,1932,6de465b15f0798c8fe722d55ba126378aa5632c8b5890709e00fba1b8ba74390
zh-001933,0d10d12d6c438e3f7298e4d4da8c9cd4.jpg,zh,train,1546,1,1933,0c6f37bd4ff108c834f9c8238416a8168f464a3249c0f9bde99cd2fb4f6f2347
zh-001934,056858401a0cf5adcd3f05c11556f9bb.jpg,zh,train,1547,2,1934,c89824643aa8f83b8ff0584b3c93a29e393f588f9c4568ab18e4e153ec09a42b
zh-001936,412e107dbe3a08cd5963fb8674f57fe3.jpg,zh,train,1548,1,1936,c6f98fe278eb867a768c30fc7cc54a362d4ab2f8cda111293d1ad785333aabb8
zh-001938,84b7c8481c61c3088093898679459a97.jpg,zh,train,1549,0,1938,4acedd0b6f6850fb1bf72457fb02a60b51895172e41ac8712c62004ac714c774
zh-001939,810f91ccfd3d907322472af45e4c636b.jpg,zh,train,1550,1,1939,295d619300c3ac175c6b27df6492b8d159e1321a25ef03a10199aa8f12573f46
zh-001940,d1f4b4eacf0807ff2468074389177828.jpg,zh,train,1551,2,1940,5ab39e3a19283b477a002b5dc403ba675eea50b02339779ebfdbadc1e781a833
zh-001942,beae7bedd24c6fa0d9bde643901be83f.jpg,zh,train,1552,2,1942,f64f45df8aabdfec9a24c0302e9e7bbdfcc95a6c57607905d98d9fd5bd249a11
zh-001943,881ae8821c20a4dda641bc3d669c7ba7.jpg,zh,train,1553,2,1943,3d53b443cbb299676d53bf3bb153c06a6068d6771a1bb801649a140009d5a16c
zh-001945,3419497698e915e166c84fd7e90c0122.jpg,zh,train,1554,0,1945,0fa71930f6fb6bd2ba4760748f4e6117db2923fd8badeb1a28c516c9ad509543
zh-001946,b3cf6b55dd0174759d8cf18bfa89f17b.jpg,zh,train,1555,0,1946,91da4b0c7081404b6e40e39105468dc16d8a27004a287a928822f8178a82bf5a
zh-001947,1cc1bba7d7747b24b03b39fdc363a66d.jpg,zh,train,1556,1,1947,0ed0655e23cdcac0daba05b49b2a94fd9027eca5a3a67eddb8f05a7fa26aeb79
zh-001948,c3ce57a87381732ed5d14973d693a675.jpg,zh,train,1557,1,1948,994c186945cbd0f8a3a92e0fdd38189b59f6d726a62df06ffda8a7d0746b7831
zh-001949,9e8a96488f5e94ee431feae0cfaec8a3.jpg,zh,train,1558,0,1949,a4f06feda57d0d4a5aed58620b976fe9af67ca92574d21c1eedb5e41877256ab
zh-001950,4ce20b8935b3b4f503c468055e9a9cab.jpg,zh,train,1559,1,1950,c2a9e86fe280c35d62902613aab8359fc77b623f33fe5fef87b4df15d3db158b
zh-001952,a0e1a069d46b57c9c1c4174acd4ab293.jpg,zh,train,1560,2,1952,45ab94e836145b661329bc103fbd21fda84af0d7686b47e608f79c0c93855332
zh-001953,670b3c2542bb1511aaadc755d4bd8d1b.jpg,zh,train,1561,2,1953,cfc2aff8dae6807e0980d37f2373bd8bd49a848d123090b1459eee295ee88917
zh-001955,96814f311ad1b4e3c04477641107e4fe.jpg,zh,train,1562,0,1955,3bd835ba55440cb7e2e182971131afa849c5c6c12334a9d17e6c1af8069276a3
zh-001956,b07848a3fc8a99db247612bd62e31e78.jpg,zh,train,1563,1,1956,3f1d9b183d2ab22f258d9430a88f3bfad3979b6d1bd86e6dba3edbb0a766d81e
zh-001957,48aaa396acaeb105d70dd9c4e9ebf062.jpg,zh,train,1564,2,1957,3a436666814cfbe43b465ae1c5e741c0107f496c0d2338229035a25b7b9df441
zh-001958,1bac0599b9b7541261a8ec20956c2f7b.jpg,zh,train,1565,1,1958,ea2f66c69bed9ca32ad317ea66886fdbd2f042998f1135e61a767334b39b2246
zh-001959,bfcdbff8022b3c3f78f69853faed44a8.jpg,zh,train,1566,1,1959,cb191713776a6a2e2013150fd4ec1833b669c2429cb9b0055c15f1e4a4eb5b18
zh-001960,ffe38497e14d3f69464ead0fac4373ff.jpg,zh,train,1567,1,1960,5e118be99a013dfd2b99715df18f6928e4f890ab8f4b160b48e49cb62fa13fb8
zh-001961,6a1310a9f2b2c4d0a282975a6b860e08.jpg,zh,train,1568,2,1961,f18efbd806c8f147aad1335819582fe2d41611ab9cfc485500c264a8d7744bfa
zh-001962,b87d0e1ff836443e59a3ab9ce347af3f.jpg,zh,train,1569,2,1962,b9446966c34050ef467f3d9b3a1fdaef9d78979868c81cf55c5c09faf29a32ef
zh-001963,5e275838a5c30d78b7abee70b23864e1.jpg,zh,train,1570,2,1963,a12ac37c68c0d0e4af3d1beaa3446a67b20fe1714149b5c1b7dfe05debd6a1e8
zh-001964,022428e8cc1417035c1cdf70a413030e.jpg,zh,train,1571,1,1964,b35d6463ee90e05e6d85f63ec07bef550dbc005b7870d7d96327a6694d793eff
zh-001965,68bf7fffb4a2002981c327355449b0dc.jpg,zh,train,1572,1,1965,c1f4495155533fd110e1bc1599e1e1e9a847ad4f8289376ec782234c22c0a3dd
zh-001969,50cbbfede752832d330ed105fb6e39c9.jpg,zh,train,1573,2,1969,3e1e0a6ae272dc055081eb75ff5d65cf28902a5e75cce7cd38a86c4caa39c701
zh-001970,a4c48e331c5f15a951b5d69bafc2455f.jpg,zh,train,1574,2,1970,8602961133774fe40cdeec5404da826e079ddc3e8a9a17ce9dc783a193d1e88b
zh-001971,c967aa285bb9642d8d17ea7b9fea7115.jpg,zh,train,1575,1,1971,c2729d07346d431f9174c1540d593899318d3d2dfa1114740b63d60c36275a87
zh-001972,e5f5a4cb915641eb25f75b9eac7ff4a8.jpg,zh,train,1576,1,1972,b86f0acce28b1e966796c34624b5b0e11f8ec0783eeb6ee7300a5f703dad2e5c
zh-001973,9191d81e1ccc515511d7eaeb362f0767.jpg,zh,train,1577,1,1973,3516531966afef2732f08929ea6c55ce70d7ced08f46d073d4bf9c70f22b2c4b
zh-001974,e91ff0c4c12aadcfe226141e1feada8c.jpg,zh,train,1578,0,1974,039fd0eb19503264943a6926dbe3f0369a6eefa4d56b84256760e1fd3a188a58
zh-001975,0f902adf987c3df901b13d0d46e60b8a.jpg,zh,train,1579,0,1975,ce2a84f136e77c96423aaf69069adb89f3cb82a98b98a34a5b8b463f1629c47f
zh-001976,7b046203a2b1d44128cc455464c76f91.jpg,zh,train,1580,0,1976,bf89efbc4d8e6880c4848f1affefe6f06bc7bc1ce2f3403adaf316b150059280
zh-001977,8c9ce02bbb31e7dabd1e9eaee975a4eb.jpg,zh,train,1581,2,1977,e7916f60a5ce86b025aca90540016ce546e16bf0258976d54011f024529c7342
zh-001978,f0aa6e260027e2b0f343d30716c00358.jpg,zh,train,1582,2,1978,d3ae74cdecf259f6aa81ad49d55c555d8685c7c987861ea53af1ae1e0410e297
zh-001979,da823f05709678ecdfbf4434774df05e.jpg,zh,train,1583,0,1979,86db3ec2e379fb04a29b6c50506157eb13ac4a290c4424634e940c10855ea09f
zh-001982,0f43c7ae7b5b1a50b9d9777a457deda4.jpg,zh,train,1584,0,1982,967225855b80c9c221ee9d52a2ee80022051611f137ffd02fe568bf23c65d466
zh-001984,a127c86fe02b2806c384c04d15ef1ce5.jpg,zh,train,1585,1,1984,8ed3d1037d661280997420b9f7946f638b401e76bcbbfd4d1ac7c04dda58523d
zh-001985,68c449682e1f0f8d868cea80cc4088a1.jpg,zh,train,1586,2,1985,2fe7a74f9c4569786df5911d8add8463cc98a5084db99aa134ca439e566d0dde
zh-001986,a0256dace72d955b7af730999b50ce5e.jpg,zh,train,1587,2,1986,96883517dab92bd49c2deed4d29777e6a9b523092d74f8de5a83da1b1cd8fafb
zh-001987,4a7e77673c75afd298997fed51cb4d6b.jpg,zh,train,1588,0,1987,69b3ee605eacb9adc2be137c4628b4f4aa148520768ad80d79f1843ba44140cf
zh-001988,b11371a3f4567069925f8ba14f2b8b3a.jpg,zh,train,1589,1,1988,1a5f85db7dda1de4e526941cfe051233456a6924d4b7754d787734e94b9231e0
zh-001989,df840dd903e242edbf51955376f9f8f9.jpg,zh,train,1590,1,1989,fb27f32b886b15947af23c1d3964b8dd7162a190f6b095755d08dc5e2639fc4d
zh-001990,c35f34aa97e6c32f46c9805b5ebe7139.jpg,zh,train,1591,1,1990,6925bd1b9499b632cab717c7fb96b64754646ca83dc30b2740b15ebf1106e0ba
zh-001991,a5d1a60ac5478e1ab89393ed7c324cd8.jpg,zh,train,1592,1,1991,ddbd3a2ad54a276cfb186466ff0b4063ab9d9839408fa5f1b16f98f091bc336f
zh-001992,1679cc8bbef2c0a0d6b4624a3f5367f2.jpg,zh,train,1593,2,1992,1b66c176476025f9295c0c5c01c614b2f03257d47d5f3869cfacffa32748c13c
zh-001993,cdf137f9391f17f09bda94e79605720d.jpg,zh,train,1594,0,1993,2a5ffe0f333176cc70558de39765b5196d9f235d025adc3d67b0609cf047037a
